experiment_name,percentile,inference_interval_ticks,generation_length_ticks,generation_length_frames,constraint_status_code,constraint_status,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_constraints_satisfied
mac_latency_test,60.0,3,5,9,2,C2 Violated,341.5696752257645,True,False,False
mac_latency_test,60.0,3,8,15,-1,No Data,507.7750248135999,False,False,False
mac_latency_test,60.0,4,1,1,2,C2 Violated,192.67644135979933,True,False,False
mac_latency_test,60.0,4,3,5,-1,No Data,266.76359160337597,False,False,False
mac_latency_test,60.0,4,5,9,2,C2 Violated,341.5696752257645,True,False,False
mac_latency_test,60.0,4,8,15,-1,No Data,507.7750248135999,False,False,False
mac_latency_test,60.0,5,1,1,2,C2 Violated,192.67644135979933,True,False,False
mac_latency_test,60.0,5,3,5,-1,No Data,266.76359160337597,False,False,False
mac_latency_test,60.0,5,5,9,2,C2 Violated,341.5696752257645,True,False,False
mac_latency_test,60.0,5,8,15,-1,No Data,507.7750248135999,False,False,False
mac_latency_test,60.0,6,1,1,2,C2 Violated,192.67644135979933,True,False,False
mac_latency_test,60.0,6,3,5,-1,No Data,266.76359160337597,False,False,False
mac_latency_test,60.0,6,5,9,2,C2 Violated,341.5696752257645,True,False,False
mac_latency_test,60.0,6,8,15,-1,No Data,507.7750248135999,False,False,False
mac_latency_test,60.0,7,1,1,2,C2 Violated,192.67644135979933,True,False,False
mac_latency_test,60.0,7,3,5,-1,No Data,266.76359160337597,False,False,False
mac_latency_test,60.0,7,5,9,2,C2 Violated,341.5696752257645,True,False,False
mac_latency_test,60.0,7,8,15,-1,No Data,507.7750248135999,False,False,False
mac_latency_test,70.0,1,1,1,3,Both Violated,193.10171682154757,False,False,False
mac_latency_test,70.0,1,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,1,5,9,1,C1 Violated,342.9818791919388,False,True,False
mac_latency_test,70.0,1,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,2,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,2,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,2,5,9,1,C1 Violated,342.9818791919388,False,True,False
mac_latency_test,70.0,2,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,3,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,3,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,3,5,9,2,C2 Violated,342.9818791919388,True,False,False
mac_latency_test,70.0,3,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,4,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,4,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,4,5,9,2,C2 Violated,342.9818791919388,True,False,False
mac_latency_test,70.0,4,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,5,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,5,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,5,5,9,2,C2 Violated,342.9818791919388,True,False,False
mac_latency_test,70.0,5,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,6,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,6,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,6,5,9,2,C2 Violated,342.9818791919388,True,False,False
mac_latency_test,70.0,6,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,70.0,7,1,1,2,C2 Violated,193.10171682154757,True,False,False
mac_latency_test,70.0,7,3,5,-1,No Data,267.66152929631056,False,False,False
mac_latency_test,70.0,7,5,9,2,C2 Violated,342.9818791919388,True,False,False
mac_latency_test,70.0,7,8,15,-1,No Data,509.15941690909676,False,False,False
mac_latency_test,80.0,1,1,1,3,Both Violated,194.22783378977329,False,False,False
mac_latency_test,80.0,1,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,1,5,9,1,C1 Violated,346.0997756454162,False,True,False
mac_latency_test,80.0,1,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,2,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,2,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,2,5,9,1,C1 Violated,346.0997756454162,False,True,False
mac_latency_test,80.0,2,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,3,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,3,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,3,5,9,2,C2 Violated,346.0997756454162,True,False,False
mac_latency_test,80.0,3,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,4,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,4,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,4,5,9,2,C2 Violated,346.0997756454162,True,False,False
mac_latency_test,80.0,4,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,5,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,5,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,5,5,9,2,C2 Violated,346.0997756454162,True,False,False
mac_latency_test,80.0,5,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,6,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,6,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,6,5,9,2,C2 Violated,346.0997756454162,True,False,False
mac_latency_test,80.0,6,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,80.0,7,1,1,2,C2 Violated,194.22783378977329,True,False,False
mac_latency_test,80.0,7,3,5,-1,No Data,269.46592482272536,False,False,False
mac_latency_test,80.0,7,5,9,2,C2 Violated,346.0997756454162,True,False,False
mac_latency_test,80.0,7,8,15,-1,No Data,510.8913006260991,False,False,False
mac_latency_test,90.0,1,1,1,3,Both Violated,196.79005061625503,False,False,False
mac_latency_test,90.0,1,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,1,5,9,1,C1 Violated,351.8533088907134,False,True,False
mac_latency_test,90.0,1,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,2,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,2,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,2,5,9,1,C1 Violated,351.8533088907134,False,True,False
mac_latency_test,90.0,2,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,3,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,3,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,3,5,9,2,C2 Violated,351.8533088907134,True,False,False
mac_latency_test,90.0,3,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,4,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,4,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,4,5,9,2,C2 Violated,351.8533088907134,True,False,False
mac_latency_test,90.0,4,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,5,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,5,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,5,5,9,2,C2 Violated,351.8533088907134,True,False,False
mac_latency_test,90.0,5,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,6,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,6,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,6,5,9,2,C2 Violated,351.8533088907134,True,False,False
mac_latency_test,90.0,6,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,90.0,7,1,1,2,C2 Violated,196.79005061625503,True,False,False
mac_latency_test,90.0,7,3,5,-1,No Data,272.1615293936338,False,False,False
mac_latency_test,90.0,7,5,9,2,C2 Violated,351.8533088907134,True,False,False
mac_latency_test,90.0,7,8,15,-1,No Data,512.9129418870434,False,False,False
mac_latency_test,99.5,1,1,1,3,Both Violated,200.42377487727202,False,False,False
mac_latency_test,99.5,1,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,1,5,9,1,C1 Violated,356.7501164690475,False,True,False
mac_latency_test,99.5,1,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,2,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,2,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,2,5,9,1,C1 Violated,356.7501164690475,False,True,False
mac_latency_test,99.5,2,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,3,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,3,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,3,5,9,2,C2 Violated,356.7501164690475,True,False,False
mac_latency_test,99.5,3,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,4,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,4,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,4,5,9,2,C2 Violated,356.7501164690475,True,False,False
mac_latency_test,99.5,4,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,5,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,5,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,5,5,9,2,C2 Violated,356.7501164690475,True,False,False
mac_latency_test,99.5,5,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,6,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,6,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,6,5,9,2,C2 Violated,356.7501164690475,True,False,False
mac_latency_test,99.5,6,8,15,-1,No Data,521.6863997888868,False,False,False
mac_latency_test,99.5,7,1,1,2,C2 Violated,200.42377487727202,True,False,False
mac_latency_test,99.5,7,3,5,-1,No Data,280.8870656354702,False,False,False
mac_latency_test,99.5,7,5,9,2,C2 Violated,356.7501164690475,True,False,False
mac_latency_test,99.5,7,8,15,-1,No Data,521.6863997888868,False,False,False
